key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
30052,"InstanceContentType#1",0,90,False,"music/ex2/BGM_EX2_Omega_03.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunomg/dunomg1a410/dunomg1a410",0,255,"Colosseum#0",0,"",,"BNpcBase#17800","My true strength lies in the void, and in the void all is laid bare!","",0,0,100,0,41700,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417000,0,110,"InstanceContentRewardItem#10",False,0,0,"InstanceContentBuff#1",0,,0,0,0,0,4,False,0,0,0,0,0,0,False,0,0,False
30053,"InstanceContentType#1",0,90,False,"music/ex2/BGM_EX2_Omega_02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunomg/dunomg1b110/dunomg1b110",0,256,"Colosseum#0",0,"",,"BNpcBase#0","","",0,0,100,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,"InstanceContentRewardItem#100",False,0,6,"InstanceContentBuff#1",0,,0,0,0,0,2,False,0,0,0,0,0,0,False,0,0,False
30054,"InstanceContentType#1",0,90,False,"music/ex2/BGM_EX2_Omega_02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunomg/dunomg1b210/dunomg1b210",0,257,"Colosseum#0",0,"",,"BNpcBase#17600","Grrraaarrrghhh! You no like ground? I make you fly!","",0,0,100,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,"InstanceContentRewardItem#100",False,0,6,"InstanceContentBuff#1",30053,,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30055,"InstanceContentType#1",0,90,False,"music/ex2/BGM_EX2_Omega_02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunomg/dunomg1b310/dunomg1b310",0,258,"Colosseum#0",0,"",,"BNpcBase#17700","Now then, let us have a race. Run, run, as fast as you can!","",0,0,100,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,"InstanceContentRewardItem#100",False,0,6,"InstanceContentBuff#1",30053,,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30056,"InstanceContentType#1",0,120,False,"music/ex2/BGM_EX2_Omega_03.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunomg/dunomg1b410/dunomg1b410",0,259,"Colosseum#0",0,"",,"BNpcBase#17800","","",0,0,100,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,"InstanceContentRewardItem#100",False,0,6,"InstanceContentBuff#1",30053,,0,0,0,0,4,False,0,0,0,0,0,0,False,0,0,False
30057,"InstanceContentType#1",0,120,False,"music/ffxiv/BGM_Con_Ascian.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/bosrsh/bosrsh0a010/bosrsh0a010",0,280,"Colosseum#0",0,"","","BNpcBase#18100","1 second","",0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,9,0,False,0,0,0,0,0,0,False,0,0,False
30058,"InstanceContentType#1",0,120,False,"music/ex2/BGM_EX2_Rti_01.scd","music/ex2/BGM_EX2_Rti_04.scd","ex2/dunrti/dunrti1a110/dunrti1a110",7069111,281,"Colosseum#0",0,"","","BNpcBase#18000","Writhe in the land's embrace!","",0,0,50,0,286680,0,0,40,30,10,52120,78180,104250,0,0,10,20,30,0,0,10,15,25,0,0,0,0,0,0,0,417000,0,124,"InstanceContentRewardItem#163",False,0,0,"InstanceContentBuff#1",0,,0,0,0,12,0,False,0,0,0,0,0,0,False,0,0,False
30059,"InstanceContentType#1",0,90,False,"music/ex2/BGM_EX2_Sigma_02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunomg/dunomg2a110/dunomg2a110",0,286,"Colosseum#0",0,"",,"BNpcBase#19100","We've detected significant spectral activity!
Find a way to banish them!","",0,0,100,0,62550,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417000,0,0,"InstanceContentRewardItem#15",False,0,0,"InstanceContentBuff#1",0,,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30060,"InstanceContentType#1",0,90,False,"music/ex2/BGM_EX2_Sigma_02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunomg/dunomg2a210/dunomg2a210",0,287,"Colosseum#0",0,"",,"BNpcBase#18900","All is without hope...","",0,0,100,0,62550,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417000,0,0,"InstanceContentRewardItem#15",False,0,0,"InstanceContentBuff#1",0,,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30061,"InstanceContentType#1",0,90,False,"music/ex2/BGM_EX2_Sigma_02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunomg/dunomg2a310/dunomg2a310",0,288,"Colosseum#0",0,"",,"BNpcBase#18800","MAIN CANNON: TARGET ACQUIRED...
OPEN FIRE.","",0,0,100,0,62550,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417000,0,0,"InstanceContentRewardItem#15",False,0,0,"InstanceContentBuff#1",0,,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30062,"InstanceContentType#1",0,90,False,"music/ex2/BGM_EX2_Sigma_02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunomg/dunomg2a410/dunomg2a410",0,289,"Colosseum#0",0,"",,"BNpcBase#19000","Destroy... Destroy... Destroy...
Only utter ruin will suffice...","",0,0,100,0,62550,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417000,0,130,"InstanceContentRewardItem#15",False,0,0,"InstanceContentBuff#1",0,,0,0,0,0,7,False,0,0,0,0,0,0,False,0,0,False
30063,"InstanceContentType#1",0,90,False,"music/ex2/BGM_EX2_Sigma_02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunomg/dunomg2b110/dunomg2b110",0,292,"Colosseum#0",0,"",,"BNpcBase#19100","We've detected significant spectral activity!
Find a way to banish them!","",0,0,100,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,"InstanceContentRewardItem#100",False,0,6,"InstanceContentBuff#1",0,,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30064,"InstanceContentType#1",0,90,False,"music/ex2/BGM_EX2_Sigma_02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunomg/dunomg2b210/dunomg2b210",0,293,"Colosseum#0",0,"",,"BNpcBase#18900","All is without hope...","",0,0,100,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,"InstanceContentRewardItem#100",False,0,6,"InstanceContentBuff#1",30063,,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30065,"InstanceContentType#1",0,90,False,"music/ex2/BGM_EX2_Sigma_02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunomg/dunomg2b310/dunomg2b310",0,294,"Colosseum#0",0,"",,"BNpcBase#18800","RUNNING EXTERMINATION PROGRAM...","",0,0,100,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,"InstanceContentRewardItem#100",False,0,6,"InstanceContentBuff#1",30063,,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,False
30066,"InstanceContentType#1",0,120,False,"music/ex2/BGM_EX2_Sigma_02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunomg/dunomg2b410/dunomg2b410",0,295,"Colosseum#0",0,"",,"BNpcBase#19000","Destroy... Destroy... Destroy...
Only utter ruin will suffice...","",0,0,100,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,"InstanceContentRewardItem#100",False,0,6,"InstanceContentBuff#1",30063,,0,4,0,0,7,False,0,0,0,0,0,0,False,0,0,False
30067,"InstanceContentType#1",0,120,False,"music/ex2/BGM_EX2_Ban_19.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/bosrsh/bosrsh1a010/bosrsh1a010",0,539,"Colosseum#0",0,"","","BNpcBase#19300","See how the Heart of Sabik pulses with primal energy!","",0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,0,0,19,0,True,0,0,0,0,0,0,False,0,0,False
30068,"InstanceContentType#1",0,120,False,"music/ex2/BGM_EX2_Rti_13.scd","music/ex2/BGM_EX2_Rti_18.scd","ex2/dunrti/dunrti2a110/dunrti2a110",7359065,550,"Colosseum#0",0,"","","BNpcBase#19400","There is no mistaking it. We are in the legendary Clockwork City of Goug!","",0,0,50,0,389890,0,0,40,30,10,70890,106330,141780,0,0,10,20,30,0,0,10,15,25,0,0,0,0,0,0,0,417000,0,145,"InstanceContentRewardItem#180",False,0,0,"InstanceContentBuff#1",0,,0,0,0,21,8,False,0,0,0,0,0,0,False,0,0,False
30069,"InstanceContentType#1",0,90,False,"music/ex2/BGM_EX2_alpha_01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunomg/dunomg3a110/dunomg3a110",0,587,"Colosseum#0",0,"",,"BNpcBase#20000","Abandon this feeble hope.
None may rise above me!","",0,0,100,0,70890,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417000,0,151,"InstanceContentRewardItem#17",False,0,0,"InstanceContentBuff#1",0,,0,0,0,26,10,False,0,0,0,0,0,0,False,0,0,False
30070,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Dungeon_Mor_02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunomg/dunomg3a210/dunomg3a210",0,588,"Colosseum#0",0,"",,,"Overlong doth this clash endure.
Let us not allow the dance to grow stale!","",0,0,100,0,70890,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417000,0,152,"InstanceContentRewardItem#17",False,0,0,"InstanceContentBuff#1",0,,0,0,0,24,0,False,0,0,0,0,0,0,False,0,0,False
30071,"InstanceContentType#1",0,90,False,"music/ex2/BGM_EX2_alpha_02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunomg/dunomg3a310/dunomg3a310",0,589,"Colosseum#0",0,"",,"BNpcBase#20100","The protection field is ready, but you'll need your own defenses─this may break even your considerable limits!","",0,0,100,0,70890,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417000,0,153,"InstanceContentRewardItem#17",False,0,0,"InstanceContentBuff#1",0,,0,0,0,27,0,False,0,0,0,0,0,0,False,0,0,False
30072,"InstanceContentType#1",0,90,False,"music/ex2/BGM_EX2_alpha_03.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunomg/dunomg3a410/dunomg3a410",0,590,"Colosseum#0",0,"",,,"<blip> Warning. Calculations indicate increased probability of defeat.
<bleep> Error. Further data analysis required.","",0,0,100,0,70890,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417000,0,154,"InstanceContentRewardItem#17",False,0,0,"InstanceContentBuff#1",0,,0,0,0,0,11,False,0,0,0,0,0,0,False,0,0,False
30073,"InstanceContentType#1",0,90,False,"music/ex2/BGM_EX2_alpha_01.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunomg/dunomg3b110/dunomg3b110",0,591,"Colosseum#0",0,"",,"BNpcBase#20000","Abandon this feeble hope.
None may rise above me!","",0,0,100,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,"InstanceContentRewardItem#100",False,0,6,"InstanceContentBuff#1",0,,0,0,0,26,10,False,0,0,0,0,0,0,False,0,0,False
30074,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Dungeon_Mor_02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunomg/dunomg3b210/dunomg3b210",0,592,"Colosseum#0",0,"",,,"Overlong doth this clash endure.
Let us not allow the dance to grow stale!","",0,0,100,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,"InstanceContentRewardItem#100",False,0,6,"InstanceContentBuff#1",30073,,0,0,0,24,0,False,0,0,0,0,0,0,False,0,0,False
30075,"InstanceContentType#1",0,90,False,"music/ex2/BGM_EX2_alpha_02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunomg/dunomg3b310/dunomg3b310",0,593,"Colosseum#0",0,"",,"BNpcBase#20100","Program loop upgrade complete.
Initiating deletion protocol.
Target: Alpha group.","",0,0,100,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,"InstanceContentRewardItem#100",False,0,6,"InstanceContentBuff#1",30073,,0,0,0,0,9,False,0,0,0,0,0,0,False,0,0,False
30076,"InstanceContentType#1",0,120,False,"music/ex2/BGM_EX2_alpha_03.scd","music/ffxiv/BGM_System_WinLoop.scd","ex2/dunomg/dunomg3b410/dunomg3b410",0,594,"Colosseum#0",0,"",,,"<blip> Warning. Calculations indicate increased probability of defeat.
<bleep> Error. Further data analysis required.","",0,0,100,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,"InstanceContentRewardItem#100",False,0,6,"InstanceContentBuff#1",30073,,0,0,0,0,11,False,0,0,0,0,0,0,False,0,0,False
30077,"InstanceContentType#1",0,120,False,"music/ex2/BGM_EX2_Rti_26.scd","music/ex2/BGM_EX2_Rti_34.scd","ex2/dunrti/dunrti3a110/dunrti3a110",7724987,636,"Colosseum#0",0,"","",,"The Mist I sensed before─the aether─its flow is much stronger now. It is almost as if the guardians we defeated were somehow preventing its escape...","",0,0,50,0,389890,0,0,40,40,12,70890,106330,141780,0,0,10,20,30,0,0,10,20,30,0,0,0,0,0,0,0,417000,0,160,"InstanceContentRewardItem#215",False,0,4,"InstanceContentBuff#1",0,,0,4,0,28,14,False,0,0,0,0,0,0,False,0,0,False
30078,"InstanceContentType#1",0,90,False,"music/ex3/BGM_EX3_Raid_02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunedn/dunedn1a110/dunedn1a110",0,653,"Colosseum#0",0,"","",,"Defeat Eden Prime","",0,0,100,0,85500,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855000,0,0,"InstanceContentRewardItem#10",False,0,0,"InstanceContentBuff#1",0,,0,4,0,0,0,False,0,0,7,0,0,0,False,0,0,False
30079,"InstanceContentType#1",0,90,False,"music/ex3/BGM_EX3_Raid_02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunedn/dunedn1b110/dunedn1b110",0,654,"Colosseum#0",0,"","",,"Defeat Eden Prime","",0,0,100,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,"InstanceContentRewardItem#100",False,0,6,"InstanceContentBuff#1",0,,0,4,0,0,0,False,0,0,7,0,0,0,False,0,0,False
30080,"InstanceContentType#1",0,90,False,"music/ex3/BGM_EX3_Raid_04.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunedn/dunedn1a310/dunedn1a310",0,682,"Colosseum#0",0,"","",,"Defeat Leviathan","",0,0,100,0,85500,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855000,0,0,"InstanceContentRewardItem#10",False,0,0,"InstanceContentBuff#1",0,,0,0,0,0,17,False,0,0,9,0,0,0,False,0,0,False
30081,"InstanceContentType#1",0,90,False,"music/ex3/BGM_EX3_Raid_04.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunedn/dunedn1b310/dunedn1b310",0,683,"Colosseum#0",0,"","",,"Defeat Leviathan","",0,0,100,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,"InstanceContentRewardItem#100",False,0,6,"InstanceContentBuff#1",30079,,0,0,0,0,17,False,0,0,9,0,0,0,False,0,0,False
30082,"InstanceContentType#1",0,90,False,"music/ex3/BGM_EX3_Raid_02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunedn/dunedn1a210/dunedn1a210",0,684,"Colosseum#0",0,"","",,"My blade hungers for your lifeblood, evil one!","",0,0,100,0,85500,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855000,0,0,"InstanceContentRewardItem#10",False,0,0,"InstanceContentBuff#1",0,,0,0,0,0,19,False,0,0,8,0,0,0,False,0,0,False
30083,"InstanceContentType#1",0,90,False,"music/ex3/BGM_EX3_Raid_02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunedn/dunedn1b210/dunedn1b210",0,685,"Colosseum#0",0,"","",,"My blade hungers for your lifeblood, evil one!","",0,0,100,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,"InstanceContentRewardItem#100",False,0,6,"InstanceContentBuff#1",30079,,0,0,0,0,19,False,0,0,8,0,0,0,False,0,0,False
30084,"InstanceContentType#1",0,90,False,"music/ex3/BGM_EX3_Raid_03.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunedn/dunedn1a410/dunedn1a410",0,689,"Colosseum#0",0,"","",,"Defeat Titan","",0,0,100,0,85500,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855000,0,0,"InstanceContentRewardItem#10",False,0,0,"InstanceContentBuff#1",0,,0,0,0,0,20,False,0,0,10,0,0,0,False,0,0,False
30085,"InstanceContentType#1",0,120,False,"music/ex3/BGM_EX3_Raid_03.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunedn/dunedn1b410/dunedn1b410",0,690,"Colosseum#0",0,"","",,"Your soul is doomed to everlasting torment!","",0,0,100,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,"InstanceContentRewardItem#100",False,0,6,"InstanceContentBuff#1",30079,,0,0,0,0,20,False,0,0,10,0,0,0,False,0,0,False
30086,"InstanceContentType#1",0,120,False,"music/ex3/BGM_EX3_Boss_Battle02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/bosalx/bosalx00210/bosalx00210",0,694,"Colosseum#0",0,"","",,"Space-time interference restrictions lifted... Initializing temporal prison...","",0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,"InstanceContentRewardItem#100",False,0,0,"InstanceContentBuff#0",0,,0,4,0,0,0,True,0,15,0,0,0,0,False,0,0,False
30087,"InstanceContentType#1",0,120,False,"","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunytc/dunytc1a110/dunytc1a110",8127790,700,"Colosseum#0",0,"","",,"<cough> <cough> ...Particularly as I just breathed some in.","",0,0,50,0,752400,0,0,40,40,12,136800,205200,273600,0,0,10,20,30,0,0,10,20,30,0,0,0,0,0,0,0,855000,0,0,"InstanceContentRewardItem#220",False,0,0,"InstanceContentBuff#1",0,,0,4,0,36,23,False,0,13,11,0,0,0,False,0,0,False
30088,"InstanceContentType#1",0,90,False,"music/ex3/BGM_EX3_Raid_05.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunedn/dunedn2a110/dunedn2a110",0,715,"Colosseum#0",0,"","",,"Arbiters! With me!","",0,0,100,0,128250,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855000,0,0,"InstanceContentRewardItem#15",False,0,0,"InstanceContentBuff#1",0,,0,0,0,0,26,False,0,18,13,0,0,0,False,0,0,False
30089,"InstanceContentType#1",0,90,False,"music/ex3/BGM_EX3_Raid_05.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunedn/dunedn2b110/dunedn2b110",0,716,"Colosseum#0",0,"","",,"Arbiters! With me!","",0,0,100,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,"InstanceContentRewardItem#100",False,0,6,"InstanceContentBuff#1",0,,0,0,0,0,26,False,0,29,13,0,0,0,False,0,0,False
30090,"InstanceContentType#1",0,90,False,"music/ex3/BGM_EX3_Raid_06.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunedn/dunedn2a210/dunedn2a210",0,719,"Colosseum#0",0,"","",,"All shall succumb to my fury!","",0,0,100,0,128250,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855000,0,0,"InstanceContentRewardItem#15",False,0,0,"InstanceContentBuff#1",0,,0,0,0,0,0,False,0,19,15,0,0,0,False,0,0,False
30091,"InstanceContentType#1",0,90,False,"music/ex3/BGM_EX3_Raid_06.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunedn/dunedn2b210/dunedn2b210",0,720,"Colosseum#0",0,"","",,"All shall succumb to my fury!","",0,0,100,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,"InstanceContentRewardItem#100",False,0,6,"InstanceContentBuff#1",30089,,0,0,0,0,0,False,0,19,15,0,0,0,False,0,0,False
30092,"InstanceContentType#1",0,90,False,"music/ex3/BGM_EX3_Raid_02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunedn/dunedn2a310/dunedn2a310",0,726,"Colosseum#0",0,"","",,"<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>! It'll destroy us all!","",0,0,100,0,128250,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855000,0,0,"InstanceContentRewardItem#15",False,0,0,"InstanceContentBuff#1",0,,0,0,0,0,25,False,0,28,16,0,0,0,False,0,0,False
30093,"InstanceContentType#1",0,90,False,"music/ex3/BGM_EX3_Raid_02.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunedn/dunedn2b310/dunedn2b310",0,727,"Colosseum#0",0,"","",,"<Split(<Highlight>ObjectParameter(1)</Highlight>, ,1)/>! It'll destroy us all!","",0,0,100,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,"InstanceContentRewardItem#100",False,0,6,"InstanceContentBuff#1",30089,,0,0,0,0,25,False,0,20,16,0,0,0,False,0,0,False
30094,"InstanceContentType#1",0,90,False,"music/ffxiv/BGM_Ban_Shiva1.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunedn/dunedn2a410/dunedn2a410",0,728,"Colosseum#0",0,"","",,"The age of peace and tranquility has come...","",0,0,100,0,128250,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855000,0,0,"InstanceContentRewardItem#15",False,0,0,"InstanceContentBuff#1",0,,0,4,0,38,28,False,0,21,17,0,0,0,False,0,0,False
30095,"InstanceContentType#1",0,120,False,"music/ffxiv/BGM_Ban_Shiva1.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunedn/dunedn2b410/dunedn2b410",0,729,"Colosseum#0",0,"","",,"The age of peace and tranquility has come...","",0,0,100,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,"InstanceContentRewardItem#100",False,0,6,"InstanceContentBuff#1",30089,,0,4,0,38,28,False,0,27,17,0,0,0,False,0,0,False
30096,"InstanceContentType#1",0,120,False,"","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunytc/dunytc2a110/dunytc2a110",8351876,736,"Colosseum#0",0,"","",,"Concealment program active. Initiating transfer.","",0,0,50,0,775910,0,0,40,40,12,141070,211610,282150,0,0,10,20,30,0,0,10,20,30,0,0,0,0,0,0,0,855000,0,0,"InstanceContentRewardItem#220",False,0,0,"InstanceContentBuff#1",0,,0,0,0,0,29,False,0,32,19,0,0,0,False,0,0,False
30097,"InstanceContentType#1",0,90,False,"music/ex3/BGM_EX3_Raid_09.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunedn/dunedn3a110/dunedn3a110",0,749,"Colosseum#0",0,"","",,"Unleash the shadows!","",0,0,100,0,145350,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855000,0,0,"InstanceContentRewardItem#17",False,0,0,"InstanceContentBuff#1",0,,0,0,0,0,32,False,0,39,23,0,0,0,False,0,0,False
30098,"InstanceContentType#1",0,90,False,"music/ex3/BGM_EX3_Raid_09.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunedn/dunedn3b110/dunedn3b110",0,750,"Colosseum#0",0,"","",,"Unleash the shadows!","",0,0,100,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,"InstanceContentRewardItem#100",False,0,6,"InstanceContentBuff#1",0,,0,0,0,0,32,False,0,40,23,0,0,0,False,0,0,False
30099,"InstanceContentType#1",0,90,False,"music/ex3/BGM_EX3_Raid_09.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunedn/dunedn3a210/dunedn3a210",0,747,"Colosseum#0",0,"","",,"This is the end of our adventure.
You meant the world to me...","",0,0,100,0,145350,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855000,0,0,"InstanceContentRewardItem#17",False,0,0,"InstanceContentBuff#1",0,,0,0,0,0,0,False,0,44,24,0,0,0,False,0,0,False
30100,"InstanceContentType#1",0,90,False,"music/ex3/BGM_EX3_Raid_09.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunedn/dunedn3b210/dunedn3b210",0,748,"Colosseum#0",0,"","",,"This is the end of our adventure.
You meant the world to me...","",0,0,100,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,"InstanceContentRewardItem#100",False,0,6,"InstanceContentBuff#1",30098,,0,0,0,0,0,False,0,43,24,0,0,0,False,0,0,False
30101,"InstanceContentType#1",0,90,False,"music/ex3/BGM_EX3_Raid_10.scd","music/ffxiv/BGM_System_WinLoop.scd","ex3/dunedn/dunedn3a310/dunedn3a310",0,751,"Colosseum#0",0,"","",,"No... She still needs me...","",0,0,100,0,145350,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855000,0,0,"InstanceContentRewardItem#17",False,0,0,"InstanceContentBuff#1",0,,0,0,0,0,35,False,0,0,25,0,0,0,False,0,0,False
